,personUri,personLabel,birthYear,gender,countries,continents,occupations,fields
6195,http://www.wikidata.org/entity/Q1198114,Der Wolf,1973,male,Germany,Europe,"rapper, songwriter, musician, disc jockey","rapper, songwriter, musician, disc jockey"
6196,http://www.wikidata.org/entity/Q16199395,Black Pegasus,1980,male,United States,North America,rapper,rapper
6197,http://www.wikidata.org/entity/Q61754879,La Omega,1987,female,Spain,Europe,rapper,rapper
6198,http://www.wikidata.org/entity/Q115864252,El Gabriel,2004,male,Dominican Republic,North America,"YouTuber, rapper, singer","YouTuber, rapper, singer"
6199,http://www.wikidata.org/entity/Q21066191,Adam Saleh,1993,male,Canada,North America,"vlogger, YouTuber, rapper, actor","vlogger, YouTuber, rapper, actor"
6200,http://www.wikidata.org/entity/Q1552233,Tone Lōc,1966,male,United States,North America,"voice actor, rapper, record producer, actor","voice actor, rapper, record producer, actor"
6201,http://www.wikidata.org/entity/Q11574009,Roy Tamaki,1981,male,Japan,Asia,"rapper, musician","rapper, musician"
6202,http://www.wikidata.org/entity/Q83629957,Tessa,1997,female,Kingdom of Denmark,Europe,rapper,rapper
6203,http://www.wikidata.org/entity/Q59706126,Eneko Axpe,1986,male,Spain,Europe,rapper,rapper
6204,http://www.wikidata.org/entity/Q3485222,Sir Pathétik,1977,male,Canada,North America,"rapper, songwriter, singer","rapper, songwriter, singer"
6205,http://www.wikidata.org/entity/Q1537539,Rako,1983,male,Germany,Europe,rapper,rapper
6206,http://www.wikidata.org/entity/Q10798252,Strapo,1989,male,Slovakia,Europe,rapper,rapper
6207,http://www.wikidata.org/entity/Q2138880,Serius Jones,1982,male,United States,North America,"rapper, songwriter","rapper, songwriter"
6208,http://www.wikidata.org/entity/Q3355570,Tommy Tee,1971,male,Norway,Europe,"radio personality, rapper, record producer, disc jockey, audio engineer, composer","radio personality, rapper, record producer, disc jockey, audio engineer, composer"
6209,http://www.wikidata.org/entity/Q122637522,That Mexican OT,1999,male,United States,North America,rapper,rapper
6210,http://www.wikidata.org/entity/Q21872813,Trav Walls,1988,male,United States,North America,rapper,rapper
6211,http://www.wikidata.org/entity/Q3007059,Alexandre Miranda,1980,male,France,Europe,rapper,rapper
6212,http://www.wikidata.org/entity/Q16198823,Invincible,1901,non-binary,United States,North America,rapper,rapper
6213,http://www.wikidata.org/entity/Q116589716,Ahti Peltonen,1999,male,Finland,Europe,rapper,rapper
6214,http://www.wikidata.org/entity/Q5296715,Donnis,1984,male,United States,North America,rapper,rapper
6215,http://www.wikidata.org/entity/Q7545726,Smitty,1901,male,United States,North America,rapper,rapper
6216,http://www.wikidata.org/entity/Q23563159,Jasko,1989,male,Germany,Europe,"rapper, singer","rapper, singer"
6217,http://www.wikidata.org/entity/Q105258034,Doul,2003,female,Japan,Asia,"DJ producer, radio personality, rapper, musician, singer, composer","DJ producer, radio personality, rapper, musician, singer, composer"
6218,http://www.wikidata.org/entity/Q29388200,Lil Peep,1996,male,"Sweden, United States","Europe, North America","model, rapper, songwriter, musician, singer","model, rapper, songwriter, musician, singer"
6219,http://www.wikidata.org/entity/Q39071509,Wheezy,1992,male,United States,North America,"rapper, musician","rapper, musician"
6220,http://www.wikidata.org/entity/Q114460671,Mozee Montana,1997,female,"Russia, Armenia","Europe, Asia","rapper, singer","rapper, singer"
6221,http://www.wikidata.org/entity/Q18016296,MadMan,1988,male,Italy,Europe,rapper,rapper
6222,http://www.wikidata.org/entity/Q65196994,K27,2009,male,Sweden,Europe,rapper,rapper
6223,http://www.wikidata.org/entity/Q118934344,Stormy,1997,male,Morocco,Africa,rapper,rapper
6224,http://www.wikidata.org/entity/Q112114498,Knucks,1994,male,United Kingdom,Europe,"rapper, record producer","rapper, record producer"
6225,http://www.wikidata.org/entity/Q941331,Craig G,2000,male,United States,North America,"rapper, musician, singer","rapper, musician, singer"
6226,http://www.wikidata.org/entity/Q133259688,SKAI isyourgod,1998,male,People's Republic of China,Asia,rapper,rapper
6227,http://www.wikidata.org/entity/Q126939861,Yung Fazo,2005,male,United States,North America,rapper,rapper
6228,http://www.wikidata.org/entity/Q16232225,Lizzo,1988,female,United States,North America,"rapper, songwriter, singer, actor","rapper, songwriter, singer, actor"
6229,http://www.wikidata.org/entity/Q1725685,Manafest,1979,male,Canada,North America,"rapper, songwriter, singer","rapper, songwriter, singer"
6230,http://www.wikidata.org/entity/Q465127,Mr. Porter,1978,male,United States,North America,"rapper, songwriter, record producer, singer, composer","rapper, songwriter, record producer, singer, composer"
6231,http://www.wikidata.org/entity/Q16221137,Rittz,1980,male,United States,North America,rapper,rapper
6232,http://www.wikidata.org/entity/Q116856286,Maglera Doe Boy,1993,male,South Africa,Africa,"rapper, songwriter, record producer, singer","rapper, songwriter, record producer, singer"
6233,http://www.wikidata.org/entity/Q28784685,Bhad Bhabie,2003,female,United States,North America,"YouTuber, rapper, Internet celebrity, media personality, singer","YouTuber, rapper, Internet celebrity, media personality, singer"
6234,http://www.wikidata.org/entity/Q60526269,Lil Keed,1998,male,United States,North America,"rapper, songwriter","rapper, songwriter"
6235,http://www.wikidata.org/entity/Q2306265,SpaceGhostPurrp,1991,male,United States,North America,"rapper, songwriter, record producer","rapper, songwriter, record producer"
6236,http://www.wikidata.org/entity/Q16232939,Southside,1989,male,United States,North America,"rapper, songwriter, record producer","rapper, songwriter, record producer"
6237,http://www.wikidata.org/entity/Q6131487,Sole,1977,male,United States,North America,rapper,rapper
6238,http://www.wikidata.org/entity/Q12615977,Jung Jae-yong,1973,male,South Korea,Asia,"film actor, rapper, singer","film actor, rapper, singer"
6239,http://www.wikidata.org/entity/Q38459032,Moneybagg Yo,1991,male,United States,North America,rapper,rapper
6240,http://www.wikidata.org/entity/Q858908,Big Hawk,1969,male,United States,North America,rapper,rapper
6241,http://www.wikidata.org/entity/Q108374131,Messiah,1990,male,Dominican Republic,North America,rapper,rapper
6242,http://www.wikidata.org/entity/Q42349707,D.Ace,1892,male,France,Europe,rapper,rapper
6243,http://www.wikidata.org/entity/Q61666795,Craig Xen,1994,male,United States,North America,"rapper, singer","rapper, singer"
6244,http://www.wikidata.org/entity/Q131499493,Q131499493,2000,male,Burkina Faso,Africa,"rapper, singer","rapper, singer"
6245,http://www.wikidata.org/entity/Q125757882,Peso Peso,1995,male,United States,North America,"rapper, songwriter","rapper, songwriter"
6246,http://www.wikidata.org/entity/Q108043218,NI-KI,2005,male,Japan,Asia,"dancer, rapper, singer","dancer, rapper, singer"
6247,http://www.wikidata.org/entity/Q2977761,Claude Maki,1972,male,Japan,Asia,"model, rapper, singer, actor","model, rapper, singer, actor"
6248,http://www.wikidata.org/entity/Q16234333,Young B.,1991,female,United States,North America,"television personality, dancer, rapper, songwriter, singer, actor","television personality, dancer, rapper, songwriter, singer, actor"
6249,http://www.wikidata.org/entity/Q42329650,Intensiv MC,1992,male,Kingdom of Denmark,Europe,rapper,rapper
6250,http://www.wikidata.org/entity/Q16208104,Chinx,1983,male,United States,North America,rapper,rapper
6251,http://www.wikidata.org/entity/Q840156,MF Grimm,1970,male,United States,North America,"rapper, singer, actor","rapper, singer, actor"
6252,http://www.wikidata.org/entity/Q50825786,Yung Gravy,1996,male,United States,North America,"model, rapper, songwriter, singer, actor","model, rapper, songwriter, singer, actor"
6253,http://www.wikidata.org/entity/Q6417825,Amir Tataloo,1987,male,Iran,Asia,"rapper, songwriter, singer, composer","rapper, songwriter, singer, composer"
6254,http://www.wikidata.org/entity/Q162202,Nicki Minaj,1982,female,Trinidad and Tobago,North America,"film actor, model, voice actor, rapper, songwriter, singer, actor","film actor, model, voice actor, rapper, songwriter, singer, actor"
6255,http://www.wikidata.org/entity/Q6060,50 Cent,1975,male,United States,North America,"businessperson, actor, film actor, director, rapper, songwriter, record producer, singer, entrepreneur","businessperson, actor, film actor, director, rapper, songwriter, record producer, singer, entrepreneur"
6256,http://www.wikidata.org/entity/Q15808691,EstA,1988,male,Germany,Europe,rapper,rapper
6257,http://www.wikidata.org/entity/Q5099004,Chill Rob G,1901,male,United States,North America,rapper,rapper
6258,http://www.wikidata.org/entity/Q611208,Emicida,1985,male,Brazil,South America,"rapper, songwriter, singer","rapper, songwriter, singer"
6259,http://www.wikidata.org/entity/Q5251048,Def Jef,1966,male,United States,North America,"rapper, record producer, actor","rapper, record producer, actor"
6260,http://www.wikidata.org/entity/Q16643005,IZM,1971,male,France,Europe,"film actor, rapper, actor, screenwriter","film actor, rapper, actor, screenwriter"
6261,http://www.wikidata.org/entity/Q50918288,KeBlack,1992,male,"France, Democratic Republic of the Congo","Europe, Africa","rapper, singer, actor","rapper, singer, actor"
6262,http://www.wikidata.org/entity/Q382665,Salah Edin,1980,male,Kingdom of the Netherlands,Europe,"rapper, actor","rapper, actor"
6263,http://www.wikidata.org/entity/Q40861888,Leafs,2001,male,Kingdom of the Netherlands,Europe,"rapper, actor","rapper, actor"
6264,http://www.wikidata.org/entity/Q3179973,Joe BG,1980,male,Canada,North America,rapper,rapper
6265,http://www.wikidata.org/entity/Q11982173,Kristoffer Tømmerbakke,1983,male,Norway,Europe,"rapper, singer, composer","rapper, singer, composer"
6266,http://www.wikidata.org/entity/Q65216471,Dana Marijuana,1979,female,Romania,Europe,rapper,rapper
6267,http://www.wikidata.org/entity/Q2193207,Don Chezina,1976,male,United States,North America,"rapper, singer","rapper, singer"
6268,http://www.wikidata.org/entity/Q107019770,Coach Bennet,1995,male,Germany,Europe,"rapper, songwriter","rapper, songwriter"
6269,http://www.wikidata.org/entity/Q24548680,Upchurch,1991,male,United States,North America,"rapper, songwriter, comedian, singer","rapper, songwriter, comedian, singer"
6270,http://www.wikidata.org/entity/Q7098288,Opio,1974,male,United States,North America,rapper,rapper
6271,http://www.wikidata.org/entity/Q24644197,Białas,1987,male,Poland,Europe,rapper,rapper
6272,http://www.wikidata.org/entity/Q61948622,Skusta Clee,1996,male,Philippines,Asia,"rapper, singer","rapper, singer"
6273,http://www.wikidata.org/entity/Q17334464,Scroobius Pip,1981,male,United Kingdom,Europe,"rapper, poet, actor","rapper, poet, actor"
6274,http://www.wikidata.org/entity/Q64009351,NLE Choppa,2002,male,United States,North America,"YouTuber, rapper, songwriter, singer","YouTuber, rapper, songwriter, singer"
6275,http://www.wikidata.org/entity/Q5909940,Hot Dollar,1901,male,United States,North America,rapper,rapper
6276,http://www.wikidata.org/entity/Q125352862,Bekar,1998,male,France,Europe,rapper,rapper
6277,http://www.wikidata.org/entity/Q60373974,Koba LaD,2000,male,France,Europe,"rapper, musician","rapper, musician"
6278,http://www.wikidata.org/entity/Q97572532,Patsaou,1993,male,France,Europe,rapper,rapper
6279,http://www.wikidata.org/entity/Q3431756,Admiral P,1982,male,Norway,Europe,"rapper, songwriter, musician","rapper, songwriter, musician"
6280,http://www.wikidata.org/entity/Q17071336,V. Rose,1989,female,United States,North America,"rapper, songwriter, singer","rapper, songwriter, singer"
6281,http://www.wikidata.org/entity/Q11979170,Jon Petter Etnestad,1981,male,Norway,Europe,rapper,rapper
6282,http://www.wikidata.org/entity/Q125960488,21 Lil Harold,1994,male,United States,North America,rapper,rapper
6283,http://www.wikidata.org/entity/Q9284892,Hades,1985,male,Poland,Europe,rapper,rapper
6284,http://www.wikidata.org/entity/Q110767141,Mike Hitt,1982,male,United States,North America,"DJ producer, rapper, songwriter, record producer","DJ producer, rapper, songwriter, record producer"
6285,http://www.wikidata.org/entity/Q1723132,Sera Finale,1976,male,Germany,Europe,rapper,rapper
6286,http://www.wikidata.org/entity/Q4831253,Ayigbe Edem,1986,male,Ghana,Africa,"rapper, record producer, singer, entrepreneur","rapper, record producer, singer, entrepreneur"
6287,http://www.wikidata.org/entity/Q12313657,Geolo Geo,1973,male,Kingdom of Denmark,Europe,"rapper, psychologist","rapper, psychologist"
6288,http://www.wikidata.org/entity/Q7048066,Nokio the N-Tity,1979,male,United States,North America,"rapper, record producer, singer, composer","rapper, record producer, singer, composer"
6289,http://www.wikidata.org/entity/Q57087507,Bali Baby,1997,female,United States,North America,"rapper, songwriter, singer","rapper, songwriter, singer"
6290,http://www.wikidata.org/entity/Q5109121,Paul Soileau,1901,non-binary,United States,North America,rapper,rapper
6291,http://www.wikidata.org/entity/Q5205277,DJ Cocoa Chanelle,1971,female,United States,North America,"rapper, record producer, composer","rapper, record producer, composer"
6292,http://www.wikidata.org/entity/Q105376487,Zen-G,1994,male,Turkey,Asia,"rapper, singer","rapper, singer"
6293,http://www.wikidata.org/entity/Q113572409,Indulekha Warrier,1993,female,India,Asia,"rapper, musician, singer, composer, actor","rapper, musician, singer, composer, actor"
6294,http://www.wikidata.org/entity/Q7757579,The Poetess,1967,female,United States,North America,rapper,rapper
6295,http://www.wikidata.org/entity/Q96381617,Ngnima Sarr,1980,female,Senegal,Africa,"rapper, artist, poet","rapper, artist, poet"
6296,http://www.wikidata.org/entity/Q65159869,Kizo,1994,male,Poland,Europe,"rapper, songwriter, record producer, singer","rapper, songwriter, record producer, singer"
6297,http://www.wikidata.org/entity/Q4531562,Elşad Xose,1979,male,"Azerbaijan, Soviet Union","Asia, Europe",rapper,rapper
6298,http://www.wikidata.org/entity/Q108648424,Normand Jr Delinelle,1980,male,Canada,North America,"rapper, poet, writer","rapper, poet, writer"
6299,http://www.wikidata.org/entity/Q16730421,Jonwayne,1990,male,United States,North America,"rapper, record producer, composer","rapper, record producer, composer"
6300,http://www.wikidata.org/entity/Q17517186,Maluma,1994,male,Colombia,South America,"rapper, songwriter, singer, actor","rapper, songwriter, singer, actor"
6301,http://www.wikidata.org/entity/Q19844521,MC Davo,1990,male,Mexico,North America,rapper,rapper
6302,http://www.wikidata.org/entity/Q1304138,Mac Tyer,1979,male,France,Europe,rapper,rapper
